	130A1	130A2	130A3	130G1	130G2	130G3
AC004623.2	0	0	0	0	0	0
NDUFS7	167.71792670873	192.443238684975	301.375560443291	203.085293080822	225.989868596272	183.542687280067
LLNLR-307A6.1	0.892116631429414	1.88669841848014	0	2.00084032591943	7.66067351173803	8.53686917581709
AC005329.7	1.78423326285883	0	0	8.00336130367773	3.83033675586902	8.53686917581709
GAMT	211.431641648771	326.398826397065	441.222493166976	130.054621184763	135.97695483335	164.334731634479
DAZAP1	10591.20864833	11390.9417015739	11836.0372982728	11769.9432172211	11747.6428302503	11722.1884870438
RPS15	24624.2032607147	37785.8525761111	61118.5300239994	25540.7267603616	26142.048358806	27184.5927817425
CTB-25B13.5	23.1950324171648	23.5837302310018	13.0090169975521	21.008823422154	27.7699414800504	12.8053037637256
APC2	260.498056377389	291.494905655182	238.498644955122	283.1189061176	293.02076182398	257.17318392149
CTB-25B13.12	294.398488371707	401.866763136271	546.378713897189	283.1189061176	342.815139650277	292.387769271735
C19orf25	764.543953135008	850.900986734545	1014.70332580906	757.318063360505	764.152182795869	768.318225823538
PCSK4	128.464794925836	141.502381386011	174.537644717157	150.063024443957	169.492401447204	141.925450047959
REEP6	959.025378786621	1399.93022651227	1802.83293891076	1356.56974097338	1510.11026600136	1502.48897494381
ADAMTSL5	361.307235728913	356.586001092747	346.907119934723	412.173107139403	373.457833697229	383.092004264792
CTB-25B13.9	1.78423326285883	13.206888929361	7.58859324857206	15.0063024443957	6.70308932277078	18.1408469986113
PLK5	3.56846652571766	8.49014288316065	13.0090169975521	4.00168065183886	5.74550513380352	12.8053037637256
AC027307.2	0	0	0	0	0	0
MEX3D	2344.4825073965	2619.68075405968	2805.61133247207	2183.91721574106	2182.33436665637	2101.13692589798
AC027307.1	0	0	0	0	0	0
RN7SL477P	1.78423326285883	0	3.25225424938803	0	1.91516837793451	0
MBD3	1852.03412684746	2531.94927760035	2944.37418044596	2052.86217439334	2026.24814385471	2056.31836272494
AC005943.6	0	0	0	0	0	0
AC005943.2	0	0	0	0	0	0
UQCR11	431.784449611837	570.726271590244	804.390884348639	403.169325672766	433.785637602166	425.776350143877
TCF3	7608.86274946148	8675.98267738094	9762.18317191306	7106.98483766582	7312.11286695395	7283.01651561895
RNU6-1223P	4.46058315714707	3.77339683696029	0	6.0025209777583	8.61825770070529	5.33554323488568
AC005256.1	22.3029157857354	28.3004762772022	49.8678984906164	0	0	0
ONECUT3	8.92116631429414	3.77339683696029	11.9249322477561	0	0	0
ATP8B3	42.8215983086119	31.1305239049224	66.1291697375566	45.0189073331872	112.994934298136	50.1541064079254
REXO1	1317.65626462125	1366.91300418886	1065.65530904948	1409.59200961024	1609.69902165395	1297.6041147242
CTB-31O20.3	0	0	0	0	0	0
MIR1909	0	0	0	0	0	0
CTB-31O20.4	99.9170627200944	74.5245875299657	24.9339492453082	82.0344533626967	109.164597542267	89.6371263460794
CTB-31O20.6	0	0	0	0	0	0
KLF16	721.722354826396	975.423082354234	909.547105078852	1185.49789310726	1152.93136351657	1180.22216355671
CTB-31O20.8	1.78423326285883	0	0	10.0042016295972	0	4.26843458790854
CTB-31O20.2	52.6348812543355	83.9580796223664	67.2132544873526	59.0247896146232	61.2853880939043	54.4225409958339
CTB-31O20.9	0	0	0	0	0	0
ABHD17A	2018.85993692476	2384.7868009589	2487.97450078184	1965.82562021584	2094.23662127138	2086.1974048403
SCAMP4	4323.19719590694	4775.23369717324	4954.26730656776	4807.01888302144	4563.84624461793	4988.73292461811
ADAT3	111.514578928677	139.615682967531	120.333407227357	137.057562325481	126.401112943678	133.388580872142
CSNK1G2	4028.79870753524	5167.66696821711	5408.49881673229	3746.57351028414	3746.0693472399	4136.11311568338
CSNK1G2-AS1	2.67634989428824	3.77339683696029	3.25225424938803	3.00126048887915	4.78792094483627	0
BTBD2	4151.01868604107	5127.10295221979	5387.90120648617	3620.52056975121	3901.19798585259	3747.6855681837
AC005306.3	0.892116631429414	0.943349209240072	0	0	2.87275256690176	1.06710864697714
LLNLR-304A6.1	2.67634989428824	2.83004762772022	0	5.00210081479858	0	2.13421729395427
LLNLR-304A6.2	0	0.943349209240072	0	6.0025209777583	5.74550513380352	2.13421729395427
AC007136.1	0	0	0	0	0	0
MKNK2	4345.50011169268	4789.38393531185	4584.59440688732	3352.40796607801	3246.21040059899	3287.76174133656
MOB3A	1435.41565996993	1626.33403672988	1634.79980269238	1355.56932081042	1443.07937277365	1421.38871777354
IZUMO4	66.9087473572061	136.78563533981	144.183271722869	50.0210081479858	55.5398829601007	94.9726695809651
AP3D1	10627.7854302186	10597.585016603	9015.24877930361	12499.2495160187	12350.9208692996	12226.930877064
DOT1L	2733.44535869973	2547.98621415743	2212.61697433365	3406.43065487783	3532.5280731002	3334.71452180355
AC004490.1	0	0	0	0	1.91516837793451	2.13421729395427
PLEKHJ1	2144.64838195631	3085.69526342428	4342.84350768281	1835.77099903108	1960.17483481597	1961.34569314398
MIR1227	0	0	0	0	0	0
MIR6789	0	0	0	0	0	0
SF3A2	3871.78618040366	4886.54890386357	4737.45035660856	4144.7407351421	3941.41652178922	4315.38736837554
AMH	433.568682874695	501.861779315718	529.033357900452	896.376466011906	822.564818322871	877.163307815206
MIR4321	0	0	0	0	0	0
JSRP1	17.8423326285883	23.5837302310018	19.5135254963282	27.0113443999123	18.1940995903778	17.0737383516342
OAZ1	20040.5080084304	28710.8331832216	40673.7757275965	20879.7692211322	21755.355189147	22189.4572052426
LLfos-48D6.2	0	0	0	0	0	0
C19orf35	5.35269978857649	2.83004762772022	3.25225424938803	0	0	2.13421729395427
LINGO3	30.3319654686001	24.5270794402419	18.4294407465322	13.0054621184763	18.1940995903778	19.2079556455884
LSM7	2517.55313389381	3646.04469371288	6002.5772596205	2675.12351575428	2819.1278523196	2895.06575924897
SPPL2B	2643.34157892535	2850.8013103235	2636.49411150389	2448.02813876242	2435.13659254373	2357.24300117249
TMPRSS9	56.2033477800531	23.5837302310018	46.6156442412284	44.0184871702275	51.7095462042317	23.476390233497
TIMM13	861.784665960814	1269.74803563714	1978.45466837772	665.279408368211	763.194598606902	745.908944237018
LMNB2	9033.57300985425	10065.5360625916	8540.41965889296	12467.236070804	13014.5267122539	13084.8862292336
MIR7108	0	0	0	0	0	0
AC005624.2	6.2448164200059	1.88669841848014	0	7.00294114071801	7.66067351173803	7.46976052883995
GADD45B	3734.40021916353	4390.3472198033	5245.88610426289	2920.22645567941	2950.31688620811	3071.1386860002
RNU6-993P	0	0	0	0	0	0
GNG7	239.087257223083	275.457969098101	317.636831690231	297.124788399036	224.074700218337	291.320660624758
TCEB1P28	0	4.71674604620036	4.33633899918404	0	0.957584188967254	0
RN7SL121P	0	0	0	0	0	0
CTC-265F19.2	1.78423326285883	0	4.33633899918404	0	0	0
MIR7850	0	0	0	0	0	0
CTC-265F19.3	0	0	0	0	0	0
CTC-265F19.1	0	0	0	0	0	0
AC006538.8	0	0	0	0	0	0
DIRAS1	312.240821000295	527.3322079652	585.405764889845	422.177308769	360.051655051688	444.984305789466
AC006538.4	0	0	0	0	0	0
AC006538.1	51.742764622906	113.201905108809	101.903966480825	94.0394953182133	57.4550513380352	84.3015831111937
SLC39A3	592.365443269131	743.359176881177	971.339935817224	749.314702056827	745.958083205491	718.164119415612
SGTA	2921.68196793133	3682.83531287324	4542.31510164528	3576.50208258098	3567.95868809199	3888.54390958468
THOP1	1824.37851127315	2255.54795929301	2456.53604303776	2619.09998662854	2679.32056073038	2572.79894786187
ZNF554	332.759503523172	426.393842576512	465.072357662488	192.080671288265	234.608126296977	171.804492163319
ZNF555	420.186933403254	366.019493185148	385.934170927379	198.083192266024	276.741830611536	235.831010981947
AC006130.3	0	0	0	4.00168065183886	0	1.06710864697714
ZNF556	0	0	4.33633899918404	0	0	0
AC006130.1	0.892116631429414	0	3.25225424938803	1.00042016295972	0	0
AC006130.4	0	0	0	0	0	0
AC119403.1	0.892116631429414	0	0	0	0	0
ZNF57	325.622570471736	447.147525179794	369.672899680439	362.152098991417	291.105593446045	267.844270391261
AC006277.2	3.56846652571766	3.77339683696029	4.33633899918404	2.00084032591943	9.57584188967254	4.26843458790854
ZNF77	260.498056377389	375.452985277549	282.946119696758	334.140334428545	294.935930201914	348.944527561523
AC006277.3	51.742764622906	56.6009525544043	79.1381867351087	31.0130250517512	48.83679363733	60.8251928776967
TLE6	16.0580993657295	22.6403810217617	31.4384577440843	21.008823422154	59.3702197159698	51.2212150549025
TLE2	460.332181817578	613.176986006047	561.555900394333	760.319323849384	756.491509284131	809.935463055646
AES	5613.19784495388	7148.70030762126	8615.22150662888	5185.17770462021	5296.39814917788	5350.48275594336
AC005944.2	0	0	0	0	0	0
GNA11	2711.14244291399	3460.20489949258	3378.00808036436	4172.75249970498	4298.595424274	4415.69558119139
AC005262.3	0	0	0	0	0	0
AC005262.2	0	0	0	0	0	0
AC005262.4	0	0	0	0	0	0
GNA15	57.0954644114825	56.6009525544043	79.1381867351087	1.00042016295972	1.91516837793451	4.26843458790854
AC005264.2	0.892116631429414	0	0	0	0.957584188967254	0
S1PR4	4.46058315714707	0	0	0	0	4.26843458790854
NCLN	2494.35810147664	2870.61164371754	3221.89987639374	3688.54914083247	3704.89322711431	3770.09484977022
CELF5	175.746976391595	163.199413198532	143.099186973073	111.046638088528	128.316281321612	104.576647403759
AC010649.1	0	0	0	0	0	4.26843458790854
AC007792.1	0	1.88669841848014	0	0	1.91516837793451	0
NFIC	6019.11091225426	5692.16912855459	5703.3698686768	5739.41047489989	6004.05286482468	5642.87052521509
AC005514.2	0	0	0	0	0	0
SMIM24	0	8.49014288316065	5.42042374898005	2.00084032591943	9.57584188967254	2.13421729395427
DOHH	353.278186046048	428.280540994993	676.46888387271	580.243694516635	586.999107836927	551.695170487179
FZR1	2154.46166490204	2751.74964335329	2524.83338227491	2164.90923264483	2325.97199500146	2449.01434481253
MFSD12	1549.60658879289	1784.81670388222	2094.45173660589	1662.69831083905	1633.63862637814	1805.54783068531
C19orf71	57.9875810429119	73.5812383207256	47.6997289910244	84.0352936886162	98.6311714636272	58.6909755837425
AC005786.7	0	0	0	0	0	0
AC005786.5	0	0	0	0	0	0
AC005786.6	0	0	2.16816949959202	3.00126048887915	0	0
AC005786.3	1.78423326285883	0	0	1.00042016295972	0	0
HMG20B	6370.60486503745	8775.97769356039	11210.5203976405	7023.94996414017	7192.41484333305	7316.09688367524
GIPC3	5.35269978857649	0	0	0	1.91516837793451	0
TBXA2R	3.56846652571766	5.66009525544043	17.3453559967361	6.0025209777583	1.91516837793451	4.26843458790854
CACTIN-AS1	9.81328294572356	10.3768413016408	2.16816949959202	11.0046217925569	8.61825770070529	5.33554323488568
CACTIN	794.875918603608	1049.9476698842	1028.79642755641	919.386129759979	885.76537479471	798.197267938898
PIP5K1C	2545.20874946812	2562.13645229604	2463.04055153653	2307.96931594806	2457.16102888997	2422.3366286381
AC004637.1	0	2.83004762772022	0	0	0	0
TJP3	3586.30885834625	4091.30552047419	4172.64220196484	3215.35040375253	3318.02921477154	3336.8487390975
APBA3	479.066631077596	512.238620617359	533.369696899636	405.170165998685	427.082548279395	432.17900202574
AC005954.4	0	0	0	0	0	0
AC005954.3	0.892116631429414	0	0	4.00168065183886	0	0
MRPL54	1001.84697709523	1525.3956713412	2235.38275407937	1326.55713608458	1468.93414587577	1471.54282418147
RAX2	0	0	0	2.00084032591943	0	0
AC005777.3	0	0	0	0	0	0
MATK	330.083153628883	584.876509728845	652.619019377197	527.22142587977	643.496574985995	612.520363364876
ZFR2	0	0	0	0	0	0
FTLP5	0	0	0	0	0	0
ATCAY	7.13693305143532	3.77339683696029	2.16816949959202	0	0	0
RN7SL202P	0	0	0	0	0	0
NMRK2	5.35269978857649	0	0	0	0	0
DAPK3	2141.07991543059	2919.66580259802	3256.59058838721	1810.76049495709	2162.22509868806	1999.76160443515
MIR637	0	0	0	0	0	0
EEF2	263494.67614236	310762.813253911	320102.040411267	217499.346788746	216620.864891416	219097.680288699
PIAS4	3226.78585588019	3813.01750374837	3968.83426900319	3453.45040253694	3470.28510081733	3497.98214479105
ZBTB7A	10999.7980655247	11632.4390991393	10399.6250047931	11297.7449003041	11072.5459770284	11131.0102966185
CTD-2622I13.3	4.46058315714707	8.49014288316065	1.08408474979601	31.0130250517512	10.5334260786398	25.6106075274513
MAP2K2	10286.1047603811	13589.8887083125	17945.9389481231	9761.09952999795	9451.3559451068	10165.2769711042
CREB3L3	0	6.6034444646805	7.58859324857206	7.00294114071801	22.0244363462468	4.26843458790854
SIRT6	1171.34913706682	1497.09519506399	1707.43348092871	1265.53150614404	1258.26562430297	1237.84603049348
ANKRD24	185.560259337318	167.916159244733	189.714831214302	88.036974340455	96.7160030856927	93.9055609339879
EBI3	0	0	0	0	0	0
AC005578.3	4.46058315714707	2.83004762772022	1.08408474979601	2.00084032591943	4.78792094483627	1.06710864697714
CCDC94	1500.54017406428	2172.53322887989	2794.77048497411	1569.65923568379	1522.55886045793	1620.93803475827
SHD	1.78423326285883	0.943349209240072	0	0	0	0
TMIGD2	0	0	0	0	3.83033675586902	0
FSD1	275.664039111689	267.91117542418	424.961221920036	361.151678828457	369.62749694136	385.226221558746
STAP2	3619.31717370913	4791.27063373033	6841.65885596261	2785.16973367985	3039.37221578206	3151.17183452348
AC007292.7	11.5975162085824	17.9236349755614	21.6816949959202	13.0054621184763	19.1516837793451	19.2079556455884
MPND	608.423542634861	828.260605712783	1025.54417330702	706.29663504956	743.085330638589	782.190638234241
AC007292.4	0.892116631429414	0	0	0	0	0
EIF1P6	8.92116631429414	12.2635397201209	7.58859324857206	2.00084032591943	2.87275256690176	11.7381951167485
AC007292.3	35.6846652571766	60.3743493913646	44.4474747416364	15.0063024443957	32.5578624248866	23.476390233497
SH3GL1	3136.68207610582	3655.47818580528	3998.10455724768	3352.40796607801	3489.43678459667	3623.90096513435
AC007292.6	90.1037797743709	109.428508271848	140.931017473481	78.0327727108579	61.2853880939043	58.6909755837425
AC011498.1	0	0	0	0	1.91516837793451	0
CHAF1A	2166.95129774205	2288.56518161641	2353.54799180714	3181.3361182119	2990.53542214473	3093.54796758672
CTB-50L17.5	1.78423326285883	0.943349209240072	1.08408474979601	2.00084032591943	0	0
UBXN6	2314.1505419279	3063.05488240251	3746.59689529501	2071.87015748957	2009.96921264227	2169.43187930452
MIR4746	0	0	0	0	0	0
CTB-50L17.7	0	0	0	0	0	0
CTB-50L17.8	59.7718143057708	105.655111434888	69.3814239869446	69.0289912442204	99.5887556525944	94.9726695809651
CTB-50L17.9	18.7344492600177	11.3201905108809	10.8408474979601	7.00294114071801	0	11.7381951167485
CTB-50L17.16	10.705399577153	7.54679367392058	10.8408474979601	17.0071427703152	13.4061786455416	14.9395210576799
CTB-50L17.10	4441.84870788705	5330.86638141565	6211.80561633113	4521.89913657792	5061.7900228809	4964.18942573764
PLIN4	97.2407128258062	87.7314764593267	93.2312884824568	119.049999392206	146.51038091199	145.12677598889
PLIN5	68.6929806200649	54.7142541359242	80.2222714849047	107.04495743669	108.2070133533	138.724124107028
CTB-50L17.14	0	0	0	6.0025209777583	1.91516837793451	5.33554323488568
LRG1	67.8008639886355	66.034444646805	66.1291697375566	92.0386549922939	135.97695483335	114.180625226554
SEMA6B	512.967063071913	591.479954193525	643.946341378829	1068.44873404098	1180.70130499662	1013.75321462828
CTB-50L17.2	0	0	0	0	0	0
TNFAIP8L1	571.846760746255	600.913446285926	557.219561395149	758.318483523465	680.842358355718	584.77553854347
MYDGF	1943.03002325326	2945.1362312475	3973.17060800237	3755.57729175077	3941.41652178922	4152.11974538803
AC005339.1	0	0	0	0	0	0
AC005339.2	0	0	0	0	0	0
DPP9	3534.56609372334	3372.47342303326	2854.39514621289	5690.38988691486	5545.37003830937	5423.0461439378
DPP9-AS1	26.7634989428824	7.54679367392058	6.50450849877605	26.0109242369526	22.9820205352141	7.46976052883995
AC005783.1	0.892116631429414	0	1.08408474979601	0	0	1.06710864697714
MIR7-3HG	0	1.88669841848014	0	0	0	0
MIR7-3	0	0	0	0	0	0
AC005523.3	10.705399577153	0	16.2612712469401	0	5.74550513380352	5.33554323488568
FEM1A	299.751188160283	444.317477552074	426.045306669832	441.185291865235	423.252211523526	460.990935494123
AC005523.2	0	0	0	0	0	0
TICAM1	385.394384777507	533.935652429881	576.733086891477	451.189493494832	477.83451029466	427.910567437831
CTC-518P12.6	0	0	0	0	0	0
PLIN3	2429.2335873823	2627.2275477336	2633.24185725451	2843.19410313151	2888.07391392524	2877.99202089733
AC027319.2	0	0	0	0	0	0
AC027319.1	0	0	0	0	0	0
ARRDC5	0	0	0	2.00084032591943	0	0
UHRF1	6029.81631183141	5189.36400002964	4662.64850887263	9802.1167566793	10086.2342623921	9905.96956988875
AC027319.3	0	0	0	0	0	0
MIR4747	0	0	0	0	0	0
KDM4B	2800.35410605693	2542.32611890199	2252.72811007611	2759.1588094429	2912.97110283839	2790.48911184521
PTPRS	5666.72484283964	5707.26271590244	5965.71837812744	5336.24114922712	5190.10630420252	5096.5108979628
CTC-482H14.5	0	0	0	0	0	0
RPL32P34	0	0	0	0	0	0
LLNLR-304G9.1	13.3817494714412	44.3374128342834	30.3543729942883	19.0079830962346	18.1940995903778	13.8724124107028
ZNRF4	0	0	0	0	0	0
TINCR	6913.90389357796	7666.59902349406	7307.8152983749	4786.01005959928	4812.81813374942	5080.50426825814
SNRPEP4	63.3402808314884	75.4679367392058	216.816949959202	102.042856621891	98.6311714636272	93.9055609339879
SAFB2	5772.88672197974	5805.3710336634	5606.88632594496	6204.60585067616	6347.82558866393	6047.30470241943
SAFB	8880.12894924839	10380.6146984778	9791.45346015755	9106.82474342229	9301.01522743894	9387.35476745786
RPL36	8247.61825756494	12577.6750067979	21309.8539267402	9482.98272469515	8944.79390914312	9209.14762341268
C19orf70	459.440065186148	685.814875117532	1105.76644479193	471.197896754026	592.74461297073	529.285888900659
HSD11B1L	77.6141469343591	69.8078414837653	75.8859324857206	57.0239492887038	63.2005564718388	35.2145853502455
LONP1	3972.59535975518	4966.73358664898	5575.44786820087	6032.53358264709	5998.30735969088	6120.93519906085
CATSPERD	0.892116631429414	0.943349209240072	15.1771864971441	4.00168065183886	3.83033675586902	4.26843458790854
PRR22	66.9087473572061	97.1649685517274	131.174254725317	88.036974340455	88.0977453849874	91.7713436400337
CTB-54O9.9	0	0	0	0	0	0
DUS3L	851.971383015091	908.445288498189	1058.0667158009	1227.51553995157	1210.38641485461	1185.5577067916
AC011499.1	0	0	0	0	0	0
NRTN	29.4398488371707	39.620666788083	73.7177629861286	52.0218484739052	34.4730308028211	56.5567582897882
FUT6	0	3.77339683696029	2.16816949959202	0	0	0
FUT3	55.3112311486237	50.9408572989639	65.0450849877605	7.00294114071801	10.5334260786398	2.13421729395427
AC024592.9	0	0.943349209240072	5.42042374898005	0	1.91516837793451	0
FUT5	0	5.66009525544043	0	0	1.91516837793451	1.06710864697714
AC024592.12	0	0	0	0	0	0
NDUFA11	307.780237843148	440.544080715114	484.585883158816	222.093276177057	207.795769005894	226.227033159153
AC104532.3	0	0	0	2.00084032591943	0	1.06710864697714
AC104532.2	0	0	0	0	0	0
VMAC	299.751188160283	292.438254864422	298.123306193903	265.111343184325	256.632562643224	314.797050858255
AC104532.4	24.9792656800236	19.8103333940415	7.58859324857206	14.005882281436	13.4061786455416	13.8724124107028
CAPS	928.69341331802	1091.45503509076	1515.55048021482	448.188233005953	447.191816247708	462.0580441411
RANBP3	2471.16306905948	2575.3433412254	2943.29009569616	2679.12519640612	2623.78067777028	2746.73765731915
CTC-232P5.1	16.9502159971589	32.0738731141624	30.3543729942883	15.0063024443957	8.61825770070529	10.6710864697714
RFX2	327.406803734595	333.945620070985	282.946119696758	495.207980665059	385.906428153803	420.440806908991
CTC-232P5.3	0	0	0	0	0.957584188967254	0
CTC-232P5.4	0	0	0	0	0	0
CTB-66B24.1	0	1.88669841848014	1.08408474979601	2.00084032591943	0	0
ACSBG2	19.6265658914471	5.66009525544043	1.08408474979601	16.0067226073555	8.61825770070529	20.2750642925656
CTC-503J8.2	0	0	0	0	0	0
MLLT1	4174.21371845823	4399.7807118957	4100.00852372851	5107.14493190935	5114.4571532741	4821.1968670427
CTC-503J8.4	0	0	0	0	0	0
CTC-503J8.8	0	0	0	0	0	0
ACER1	1.78423326285883	1.88669841848014	0	2.00084032591943	7.66067351173803	0
CTB-180A7.3	1.78423326285883	0	0	0	0	0
CLPP	1317.65626462125	1660.29460826253	2002.30453287323	1574.66133649859	1780.14900729013	1743.65552916064
ALKBH7	656.597840732049	901.841844033509	1485.19610722053	839.352516723202	843.631670480151	808.868354408669
PSPN	151.659827343	144.332429013731	188.630746464506	175.07352851795	133.104202266448	146.193884635868
GTF2F1	5766.64190555974	7199.64116492023	7200.49090814509	6443.70626962353	6538.38484226841	6356.7662100428
CTB-180A7.6	3.56846652571766	2.83004762772022	0	0	0.957584188967254	2.13421729395427
MIR6885	0.892116631429414	0	0	0	0	0
MIR6790	0	0	0	0	0	0
CTB-180A7.8	0	0	0	0	0	0
KHSRP	10253.9885616497	9790.07809349347	8103.53350472517	13246.5633777496	13171.5705192446	13127.5705751127
MIR3940	0	0	0	0	0	0
SLC25A41	8.92116631429414	11.3201905108809	4.33633899918404	3.00126048887915	0	6.40265188186281
SLC25A23	2013.50723713619	2353.65627705398	2119.3856858512	2595.0899027175	2491.6340596928	2463.95386587021
CRB3	642.323974629178	791.46998655242	811.979477597211	720.302517330996	778.515945630378	832.344744642166
DENND1C	1056.26609161243	1055.60776513964	795.718206350271	1031.43318801147	893.426048306448	917.713436400337
CTD-2396E7.11	346.141252994613	518.84206508204	706.823256866998	322.135292473029	318.875534926096	336.139223797798
TUBB4A	18.7344492600177	37.7339683696029	22.7657797457162	18.0075629332749	9.57584188967254	20.2750642925656
CTD-2396E7.9	0	0	0	0	0	0
CTD-2396E7.10	0	0	0	0	0	0
TNFSF9	78.5062635657885	106.598460644128	156.108203970625	62.0260501035024	82.3522402511839	52.2883237018796
CTD-2396E7.7	0	0	0	0	0	0
CLIC4P2	0	0	0	0	0	0
CD70	12.4896328400118	3.77339683696029	20.5976102461242	4.00168065183886	3.83033675586902	3.20132594093141
RPL7P50	8.92116631429414	9.43349209240072	5.42042374898005	0	9.57584188967254	1.06710864697714
TNFSF14	0	0	2.16816949959202	0	0	0
C3	75.8299136715002	87.7314764593267	100.819881731029	101.042436458931	145.552796723023	107.777973344691
CTD-3128G10.7	0	0	2.16816949959202	0	0	0
GPR108	2966.2877995028	3845.09137686253	4393.79549092322	2164.90923264483	2203.40121881365	2424.47084593205
MIR6791	0	0	0	0	0	0
TRIP10	1594.21242036436	2101.78203818688	2325.36178831244	1274.53528761068	1262.09596105884	1322.14761360467
CTD-3128G10.6	31.2240821000295	40.5640159973231	29.2702882444922	47.0197476591066	28.7275256690176	12.8053037637256
SH2D3A	692.282505989226	910.331986916669	859.679206588235	534.224367020488	637.751069852191	554.896496428111
VAV1	24.9792656800236	44.3374128342834	34.6907119934723	12.0050419555166	4.78792094483627	1.06710864697714
ADGRE1	14.2738661028706	15.0935873478412	23.8498644955122	6.0025209777583	5.74550513380352	0
CTC-312O10.3	0	0	4.33633899918404	0	0	0
CTC-312O10.2	0	0	0	0	0	0
ADGRE4P	0.892116631429414	0	0	0	0	4.26843458790854
RP11-1137G4.3	0	0	0	0	0	0
RP11-1137G4.4	0	0	0	0	0	0
CTB-25J19.1	0	0	0	0	0	0
MBD3L5	0	0	0	0	0	0
MBD3L4	0	0	0	0	0	0
MBD3L2	0	0	0	0	0	0
MBD3L3	0	0	0	0	0	0
ZNF557	1042.88434214099	930.142320310711	1060.2348853005	877.368482915671	871.401611960201	877.163307815206
INSR	1215.95496863829	1166.92297182997	1088.42108879519	1544.6487316098	1526.3891972138	1483.28101929822
AC010311.1	0	0	0	0	0	0
CTB-133G6.1	1.78423326285883	0	1.08408474979601	1.00042016295972	0	0
CTD-2207O23.3	0	0	0	0	0	0
CTB-133G6.2	0	1.88669841848014	1.08408474979601	0	0	0
ARHGEF18	106.1618791401	89.6181748778068	104.072135980417	109.045797762609	75.6491509284131	141.925450047959
PEX11G	90.1037797743709	99.9950161794476	221.153288958386	97.0407558070925	116.825271054005	114.180625226554
C19orf45	16.0580993657295	19.8103333940415	36.8588814930643	24.0100839110332	27.7699414800504	12.8053037637256
CTD-2207O23.12	0	0	0	0	0	0
ZNF358	208.755291754483	359.416048720467	518.192510402492	196.082351940104	180.983411714811	196.347991043793
CTD-2207O23.11	0	0	0	0	0	0
MCOLN1	380.041684988931	496.201684060278	467.24052716208	583.244955005514	527.628888120957	405.501285851312
CTD-2207O23.10	0	0	0	0	0	0
PNPLA6	1706.61911592447	2043.294387214	2583.37395876389	1662.69831083905	1593.42009044151	1926.13110779373
CAMSAP3	2551.45356588813	2978.15345357091	3070.1280114223	3086.29620273072	3361.12050327506	3389.13706279938
MIR6792	0	0	0	0	0	0
XAB2	2815.52008879123	3446.99801056322	3863.67804827298	2698.13317950235	2912.01351864942	2797.95887237405
PET100	91.8880130372297	155.652619524612	220.06920420859	96.0403356441327	73.7339825504786	70.429170700491
CTD-3214H19.4	2.67634989428824	0	1.08408474979601	3.00126048887915	0.957584188967254	1.06710864697714
PCP2	90.9958964058003	123.578746410449	184.294407465322	76.0319323849384	47.8792094483627	83.2344744642166
CTD-3214H19.6	70.4772138829237	66.9777938560451	43.3633899918404	51.0214283109455	44.0488726924937	61.8923015246739
STXBP2	2344.4825073965	3397.94385168274	4356.93660943016	2187.9188963929	2421.73041389819	2585.6042516256
CTD-3214H19.12	0	0	0	0	0	0
RETN	0	0	0	0	0	0
MCEMP1	1.78423326285883	0	0	2.00084032591943	0	2.13421729395427
CTD-3214H19.16	0	0	0	0	0	0
TRAPPC5	437.137149400413	518.84206508204	586.489849639641	410.172266813484	407.93086450005	366.018265913158
FCER2	0	0	0	0	0	0
CLEC4G	0	0	0	0	0	0
CD209	0	0	0	0	0	0
RPL21P129	0	1.88669841848014	0	0	0	0
CLEC4M	0	0	0	0	0	0
CLEC4GP1	0.892116631429414	0.943349209240072	2.16816949959202	4.00168065183886	3.83033675586902	0
EXOSC3P2	0	0	0	0	0	0
EVI5L	1058.94244150671	1231.07071805829	1216.34308927112	1109.46596072233	1213.25916742151	1308.27520119397
PRR36	474.606047920448	491.484938014077	376.177408179215	740.31092059019	776.600777252443	720.298336709567
CTD-3193O13.11	0	0	0	0	0	0
LYPLA2P2	0	2.83004762772022	6.50450849877605	4.00168065183886	2.87275256690176	0
RNA5SP463	0	0	0	0	0	0
LRRC8E	44.6058315714707	20.7536826032816	18.4294407465322	46.0193274961469	71.8188141725441	75.7647139353766
CTD-3193O13.12	14.2738661028706	12.2635397201209	2.16816949959202	6.0025209777583	0	5.33554323488568
MAP2K7	2241.88909478212	2497.98870606771	2480.38590753327	2125.8928462894	2134.45515720801	2171.56609659847
CTD-3193O13.13	0	0	0	0	0	0
TGFBR3L	71.3693305143532	87.7314764593267	146.351441222461	61.0256299405427	60.327803904937	89.6371263460794
CTD-3193O13.1	4.46058315714707	9.43349209240072	15.1771864971441	8.00336130367773	5.74550513380352	4.26843458790854
SNAPC2	559.357127906243	714.115351394734	885.697240583339	588.247055820313	730.636736182015	708.560141592818
CTXN1	339.896436574607	378.283032905269	694.898324619242	591.248316309192	556.356413789975	697.889055123047
CTD-3193O13.8	1.78423326285883	0	0	0	1.91516837793451	2.13421729395427
TIMM44	1598.67300352151	1880.09497401546	2042.41566861568	1873.78696522355	1892.18635739929	2014.70112549283
ELAVL1	9055.87592563999	9304.25325073483	8907.92438907381	10170.2713766485	11060.0973825718	11088.3259507394
CTD-3193O13.14	0	0	0	0	0	0
